customer_id,age,income,employment_status,credit_score,loan_amount,interest_rate,loan_duration,debt_to_income_ratio,num_late_payments,loan_status
8553,36,122820,Employed,841,16411,17.44,12,29.89,1,0
8554,19,187942,Employed,788,14138,20.94,26,22.72,8,0
8555,27,178287,Employed,535,11152,25.53,51,57.92,0,0
8556,67,82110,Unemployed,684,41144,24.81,44,20.04,2,0
8557,34,39215,Employed,660,5156,4.55,58,44.99,7,0
8558,54,165096,Unemployed,555,38121,28.7,6,56.12,8,0
8559,29,96949,Employed,658,48163,25.87,19,43.47,0,0
8560,23,101855,Unemployed,842,11428,29.21,8,13.32,2,0
8561,39,196555,Employed,324,3383,8.24,37,56.31,8,1
8562,49,126279,Employed,300,28248,17.48,14,17.4,1,1
8563,58,161583,Employed,657,16386,14.88,16,19.99,4,0
8564,37,141898,Employed,417,31714,13.18,28,46.44,1,0
8565,18,170995,Employed,778,4072,13.98,35,34.63,5,1
8566,71,161630,Self-Employed,758,42045,27.4,52,48.9,1,1
8567,64,20526,Unemployed,412,24194,21.86,10,18.22,9,0
8568,70,21753,Employed,494,40483,11.77,35,52.83,4,1
8569,23,177320,Employed,319,11036,13.23,56,25.21,5,1
8570,36,34656,Employed,585,6667,15.65,31,36.07,8,1
8571,35,43266,Unemployed,757,33207,12.91,9,15.68,7,1
8572,23,84555,Unemployed,747,16767,8.67,57,27.55,7,0
8573,62,82995,Employed,384,12042,14.75,32,28.02,7,0
8574,50,98277,Employed,573,8568,5.15,34,58.34,7,1
8575,40,122345,Unemployed,702,23340,26.07,50,51.55,0,1
8576,40,116111,Employed,552,39354,25.27,43,12.89,7,0
8577,43,85402,Employed,664,24402,27.08,59,24.28,0,0
8578,30,143747,Employed,559,26441,15.04,12,20.34,9,0
8579,24,192805,Unemployed,733,39488,20.58,21,25.95,7,1
8580,32,34418,Employed,421,18466,24.87,13,10.66,2,1
8581,61,57185,Self-Employed,816,6692,11.5,30,49.11,0,0
8582,44,61745,Employed,842,42365,20.1,29,16.92,8,0
8583,43,100123,Employed,818,36302,14.83,46,20.14,3,0
8584,50,107804,Employed,311,44761,13.09,46,42.8,2,1
8585,32,188425,Self-Employed,309,25858,26.21,56,41.52,8,1
8586,53,131055,Employed,456,38319,19.85,56,51.31,1,1
8587,62,139097,Employed,440,41537,19.83,26,16.85,3,1
8588,72,68302,Employed,436,10742,7.24,48,21.0,2,1
8589,44,142561,Employed,699,35723,12.37,21,53.81,7,0
8590,74,173507,Unemployed,742,41812,25.71,46,43.31,5,1
8591,22,77728,Employed,741,12448,8.76,52,13.95,1,0
8592,19,118598,Unemployed,566,34483,29.2,16,14.7,8,1
8593,72,21238,Self-Employed,812,34832,25.46,13,36.67,2,0
8594,50,101610,Employed,576,24980,10.23,40,47.53,5,0
8595,33,164121,Unemployed,655,16018,5.92,51,42.17,8,1
8596,40,77193,Employed,392,5875,7.58,11,43.9,0,1
8597,55,186656,Employed,435,9899,9.54,42,38.6,5,0
8598,72,86634,Employed,410,20138,9.42,16,54.07,9,1
8599,33,34679,Unemployed,343,45516,3.44,33,54.85,8,1
8600,31,54505,Employed,510,14541,22.31,47,40.28,8,1
8601,46,71341,Employed,642,6727,29.38,57,46.56,9,0
8602,43,70374,Self-Employed,658,16222,10.73,16,33.12,1,1
8603,52,66998,Unemployed,660,26086,3.44,11,23.47,5,1
8604,32,195931,Employed,630,8041,27.79,45,41.81,9,1
8605,20,147203,Employed,710,9237,8.57,35,50.76,1,0
8606,40,53178,Employed,807,43120,3.19,19,23.13,6,0
8607,46,178647,Employed,531,10863,9.05,18,41.3,3,0
8608,51,170401,Employed,469,25377,5.81,40,41.13,8,0
8609,50,127373,Employed,703,2894,22.6,11,55.94,7,1
8610,58,124139,Employed,533,27430,3.04,54,47.96,5,1
8611,58,120290,Unemployed,819,32932,14.92,38,50.57,3,0
8612,40,191140,Employed,601,18550,16.28,16,38.55,2,1
8613,24,78951,Employed,399,18833,24.17,6,46.38,8,1
8614,20,107629,Employed,552,36165,17.1,32,22.24,5,0
8615,49,186243,Employed,607,29124,6.37,35,38.98,2,0
8616,48,159334,Employed,686,20890,14.51,51,43.12,3,1
8617,35,194342,Employed,422,45949,28.23,31,51.69,7,1
8618,60,171857,Employed,431,42237,9.39,33,18.29,3,1
8619,24,190541,Employed,535,24645,11.09,46,26.34,3,1
8620,58,88831,Employed,520,47788,26.58,37,49.57,8,1
8621,18,101223,Employed,361,13228,24.22,15,31.71,2,1
8622,31,65643,Employed,702,2473,10.98,17,34.22,9,0
8623,69,23582,Employed,470,34245,22.13,58,40.96,1,0
8624,49,132781,Employed,775,14887,5.3,41,46.36,6,0
8625,23,181352,Employed,313,24701,17.66,55,24.41,0,0
8626,56,193661,Self-Employed,569,41588,26.52,48,53.2,2,0
8627,27,124004,Employed,353,25294,25.75,27,28.21,9,1
8628,24,60000,Unemployed,712,26332,8.48,21,23.04,2,0
8629,43,122592,Unemployed,430,12162,17.4,23,44.98,6,1
8630,51,21085,Self-Employed,816,39702,13.76,12,27.99,9,1
8631,47,166672,Employed,600,31042,18.14,57,35.32,6,0
8632,53,117994,Unemployed,726,45308,5.03,41,26.51,8,0
8633,38,137309,Self-Employed,415,21510,29.5,7,52.67,1,1
8634,34,127114,Employed,535,43958,18.21,14,34.98,5,1
8635,50,192668,Employed,312,10592,6.22,49,13.27,9,1
8636,27,90410,Self-Employed,517,34829,20.34,35,12.84,6,1
8637,68,46825,Employed,628,5646,3.21,33,28.24,1,1
8638,64,161985,Employed,367,5771,3.17,34,30.38,0,0
8639,59,104269,Unemployed,690,34123,7.84,24,11.87,2,1
8640,68,34332,Employed,391,4008,10.32,59,52.62,4,1
8641,29,74895,Employed,403,33324,10.11,33,35.33,9,1
8642,73,155504,Employed,725,17673,14.97,46,37.39,2,0
8643,33,177642,Employed,603,41708,16.86,30,42.59,1,0
8644,58,157175,Unemployed,678,15398,14.4,34,20.88,9,0
8645,49,142046,Employed,647,10707,13.09,28,36.15,9,1
8646,32,166972,Unemployed,474,44177,21.09,15,21.14,5,0
8647,44,87567,Employed,691,1012,9.71,46,30.76,7,0
8648,45,82713,Employed,704,34156,19.95,10,41.34,3,1
8649,34,78639,Employed,387,11975,28.83,58,21.79,1,1
8650,63,160060,Employed,548,4677,15.74,38,54.18,4,0
8651,67,123603,Unemployed,665,47768,16.8,53,24.68,9,1
8652,19,98488,Employed,388,37187,22.66,46,25.19,7,1
8653,53,112905,Unemployed,755,11596,16.7,10,56.06,8,0
8654,67,22977,Employed,714,31363,6.89,9,29.46,8,1
8655,24,135650,Employed,754,46688,19.49,42,16.83,3,0
8656,30,74641,Employed,810,28818,16.74,9,31.38,2,0
8657,32,152340,Unemployed,474,4240,28.69,30,26.95,0,1
8658,42,134465,Employed,508,4755,5.51,37,34.76,9,1
8659,40,74431,Employed,612,3204,17.48,19,40.63,9,0
8660,39,36756,Employed,670,2347,19.66,32,26.48,2,0
8661,43,171836,Employed,612,14521,19.74,31,45.56,8,1
8662,50,191457,Employed,803,25526,4.61,13,25.14,4,0
8663,28,166104,Employed,385,49920,11.85,35,51.93,4,1
8664,27,196774,Self-Employed,565,10411,10.09,18,58.1,1,0
8665,42,162957,Employed,519,23797,21.36,37,10.68,4,1
8666,54,29796,Employed,594,12962,22.86,58,15.82,2,0
8667,65,124583,Employed,805,25637,8.65,48,35.5,8,1
8668,60,183935,Employed,462,1497,25.3,58,41.15,1,0
8669,70,101014,Employed,426,41592,16.1,58,55.53,0,1
8670,55,183189,Self-Employed,416,7260,10.1,34,41.52,4,1
8671,58,171825,Unemployed,705,1914,11.09,28,53.21,7,0
8672,62,40325,Employed,655,14724,10.12,33,36.12,0,1
8673,41,158093,Employed,521,32701,19.32,19,44.48,8,1
8674,57,73096,Unemployed,675,5963,17.23,15,56.18,6,1
8675,63,164143,Self-Employed,613,19758,28.35,12,43.87,8,1
8676,73,84649,Employed,449,6659,10.39,56,34.13,6,1
8677,50,28041,Employed,535,30621,11.62,54,39.64,3,0
8678,34,60058,Unemployed,467,45807,3.17,31,31.51,7,0
8679,41,68263,Employed,794,7876,11.06,41,17.5,6,0
8680,54,124820,Employed,711,13809,9.77,57,48.51,5,0
8681,74,127645,Self-Employed,368,24828,13.85,32,30.72,2,1
8682,19,195542,Unemployed,566,47083,16.38,33,14.74,0,0
8683,49,48223,Employed,449,11420,21.1,51,45.2,2,1
8684,74,53575,Employed,824,30780,8.18,35,48.2,6,1
8685,41,196871,Employed,681,36301,18.02,49,15.26,6,0
8686,26,41661,Self-Employed,673,34990,22.67,48,32.79,7,1
8687,21,56432,Self-Employed,805,8263,9.51,29,34.06,0,0
8688,34,182219,Unemployed,536,41830,12.48,6,21.73,9,1
8689,34,49114,Employed,624,30461,8.54,46,49.96,9,1
8690,70,26030,Employed,549,12824,6.0,32,36.54,7,1
8691,67,110051,Employed,750,17472,23.42,6,38.62,4,0
8692,65,198501,Employed,721,8685,9.48,15,27.9,9,0
8693,47,67743,Employed,515,20378,12.92,48,22.28,3,0
8694,57,145756,Employed,320,40834,9.69,10,50.11,5,0
8695,28,85615,Employed,604,26099,4.18,14,36.65,5,0
8696,38,67577,Self-Employed,652,15363,22.68,8,22.04,2,1
8697,38,130436,Employed,744,23802,20.37,34,31.31,7,1
8698,35,22966,Unemployed,565,15890,15.86,7,37.79,9,0
8699,72,149356,Employed,467,46154,21.21,23,37.76,4,0
8700,46,133838,Unemployed,357,42614,25.86,19,37.89,1,1
8701,41,23728,Employed,623,42412,19.7,34,18.46,2,1
8702,27,188376,Employed,565,34059,27.48,10,37.74,9,1
8703,62,152019,Employed,361,14920,8.44,51,27.29,8,0
8704,34,101380,Employed,388,21052,26.85,10,38.35,7,1
8705,35,86130,Employed,715,15306,17.62,7,43.32,1,0
8706,59,41414,Unemployed,375,19217,25.72,44,21.52,7,0
8707,65,113005,Employed,704,21058,23.08,28,16.03,0,0
8708,37,170511,Employed,664,29972,4.56,36,40.22,0,1
8709,54,111742,Employed,684,37381,25.62,55,44.65,9,0
8710,62,197857,Employed,308,45838,12.11,21,53.3,2,1
8711,35,56973,Unemployed,814,15509,14.42,27,22.3,4,0
8712,34,107091,Employed,668,29701,3.3,32,16.2,8,0
8713,26,157161,Employed,608,42210,23.49,34,58.67,3,0
8714,31,82235,Unemployed,469,3668,15.61,10,12.0,7,1
8715,66,49400,Employed,446,37052,28.37,57,30.81,6,1
8716,46,166477,Unemployed,817,42303,10.59,17,34.67,2,0
8717,48,137240,Employed,379,17053,16.39,18,45.54,8,1
8718,21,72763,Employed,751,4925,14.1,13,50.56,5,0
8719,35,181281,Employed,765,8146,24.39,51,37.88,3,0
8720,37,168496,Employed,711,11585,17.46,29,11.44,3,1
8721,73,126810,Unemployed,594,6613,15.42,33,59.91,4,0
8722,73,109523,Employed,429,22600,28.56,42,41.99,1,1
8723,64,129955,Employed,464,48639,13.2,32,51.58,4,0
8724,60,171628,Employed,749,26924,16.23,41,30.73,7,1
8725,61,113137,Employed,806,32063,17.96,14,12.61,8,1
8726,26,170402,Unemployed,368,5962,4.45,20,14.13,3,0
8727,30,154308,Employed,799,8801,17.22,51,48.55,3,0
8728,32,50312,Unemployed,434,17469,12.07,10,20.63,7,1
8729,44,133687,Self-Employed,801,18424,20.56,33,52.82,2,0
8730,32,172263,Employed,644,3291,20.38,20,22.62,2,1
8731,45,129602,Unemployed,353,11173,22.21,41,22.96,0,1
8732,54,56640,Employed,631,46835,13.78,23,14.89,5,0
8733,72,120171,Employed,719,24769,5.83,27,17.02,1,0
8734,36,82293,Employed,612,2932,14.86,10,16.36,9,1
8735,43,134124,Employed,437,39917,17.91,27,12.11,3,0
8736,69,187760,Self-Employed,654,44970,3.67,22,21.84,8,1
8737,43,105802,Employed,801,17764,17.78,27,11.12,9,0
8738,42,112024,Employed,524,34546,13.78,26,45.18,9,1
8739,43,175194,Employed,398,37223,15.92,51,40.81,6,1
8740,43,192296,Employed,606,33891,11.19,28,18.61,7,1
8741,63,157403,Employed,690,2083,16.29,33,53.11,1,0
8742,45,131411,Unemployed,390,19441,26.81,33,24.28,2,1
8743,66,62262,Employed,673,24123,24.27,22,36.78,0,0
8744,35,136214,Unemployed,503,27025,19.63,24,50.55,2,1
8745,49,126435,Unemployed,416,47763,19.92,18,28.46,3,1
8746,70,106314,Employed,365,20602,27.18,50,22.55,1,1
8747,20,184998,Employed,430,21936,15.95,50,53.03,6,0
8748,19,106287,Employed,685,38475,17.56,39,13.7,2,1
8749,50,139318,Unemployed,391,17377,26.22,52,42.52,5,1
8750,59,150134,Employed,376,2806,23.38,59,51.93,1,0
8751,36,144958,Employed,551,14014,14.69,38,45.51,1,0
8752,34,37528,Employed,619,6670,11.24,52,28.71,5,1
8753,61,20068,Employed,353,41434,16.98,21,57.54,3,1
8754,50,89253,Employed,444,4669,6.26,48,16.79,1,1
8755,29,100754,Employed,385,27104,21.37,35,45.58,7,1
8756,66,195040,Employed,440,29958,15.54,8,45.9,6,1
8757,73,110938,Employed,344,46262,19.06,32,40.62,6,1
8758,20,199695,Employed,416,15235,25.85,25,34.28,6,1
8759,60,62129,Employed,446,12519,12.62,59,57.62,3,1
8760,66,133996,Unemployed,320,20123,16.42,37,33.32,7,1
8761,72,81321,Employed,835,33752,18.0,26,26.65,2,1
8762,43,31526,Employed,457,40954,10.56,51,35.75,3,1
8763,52,177781,Employed,775,11193,10.42,58,50.05,4,0
8764,25,127535,Employed,347,34481,17.21,10,18.15,0,1
8765,69,35063,Employed,718,25334,9.94,54,28.53,8,0
8766,53,155795,Employed,409,42841,26.25,7,38.28,2,1
8767,70,24213,Unemployed,828,11839,29.86,27,52.15,0,0
8768,71,42797,Employed,603,28822,8.69,12,30.02,0,1
8769,24,104946,Employed,781,20383,18.53,47,37.52,0,0
8770,63,108918,Self-Employed,436,42202,6.93,15,16.12,7,1
8771,63,196289,Employed,376,26235,8.01,57,14.71,5,1
8772,53,43655,Employed,569,34738,23.68,45,20.67,6,0
8773,33,163659,Employed,384,25328,8.39,6,44.28,5,1
8774,41,42555,Self-Employed,767,35308,23.22,21,20.61,0,0
8775,71,48071,Employed,541,34418,13.91,46,53.87,3,0
8776,18,40239,Employed,363,32605,15.95,33,54.94,5,1
8777,66,143441,Employed,539,7246,10.0,53,23.27,8,0
8778,42,117138,Unemployed,394,6978,17.82,25,15.26,5,1
8779,27,69151,Unemployed,697,28393,11.95,31,30.56,5,1
8780,71,22203,Employed,348,21147,7.71,20,49.68,2,0
8781,33,164707,Employed,752,43229,6.75,46,15.39,3,1
8782,33,152216,Employed,444,35963,29.99,35,14.96,6,1
8783,25,183771,Employed,697,33276,12.33,17,22.24,1,0
8784,46,111663,Unemployed,602,26394,24.73,7,44.63,8,1
8785,56,149844,Employed,727,12249,12.22,15,28.72,2,0
8786,45,32213,Employed,316,10391,19.82,32,46.84,7,1
8787,23,36944,Employed,380,34536,25.71,26,30.24,2,1
8788,33,86723,Employed,483,38282,21.79,21,13.95,1,0
8789,37,88947,Employed,766,35713,4.87,42,59.93,0,1
8790,33,185529,Self-Employed,582,20568,8.2,50,44.05,1,0
8791,24,55191,Employed,370,49295,26.59,27,41.56,9,1
8792,58,92264,Employed,389,22012,15.72,44,34.68,5,0
8793,31,184816,Employed,664,9419,19.16,46,14.16,4,1
8794,60,183958,Employed,502,14348,3.66,27,59.26,6,1
8795,43,119846,Employed,530,19010,16.16,54,33.29,0,1
8796,43,139550,Employed,305,43310,14.63,22,12.07,6,0
8797,31,104963,Employed,656,24703,21.53,22,27.16,1,0
8798,24,20972,Employed,748,5273,10.41,31,11.65,1,0
8799,50,119219,Employed,445,49309,23.09,42,35.34,6,1
8800,43,157693,Employed,354,19397,21.11,43,47.7,5,0
8801,74,69738,Unemployed,366,46677,16.76,43,57.86,0,0
8802,62,74777,Employed,446,11087,13.14,46,52.17,1,0
8803,37,34530,Self-Employed,531,16468,11.15,47,23.56,2,0
8804,20,158426,Employed,767,23683,17.45,54,27.35,2,0
8805,69,66529,Employed,395,16268,18.57,8,35.99,0,1
8806,21,122895,Self-Employed,790,44267,15.1,57,44.25,2,0
8807,43,71714,Employed,547,17654,11.66,14,46.82,1,0
8808,28,144750,Employed,431,30083,26.76,6,52.48,4,1
8809,19,192304,Employed,824,8204,11.38,24,21.23,5,0
8810,31,140883,Unemployed,369,17776,21.15,19,15.59,0,1
8811,61,163622,Employed,648,49909,27.43,45,18.88,2,0
8812,47,108196,Employed,741,33378,20.46,55,57.17,2,0
8813,66,80385,Employed,555,24775,12.88,43,16.62,7,1
8814,29,84736,Unemployed,685,33751,11.02,7,25.95,3,0
8815,43,50268,Employed,804,48470,26.04,12,19.79,4,0
8816,61,155362,Employed,715,38757,16.23,43,15.54,6,0
8817,50,50138,Employed,618,9785,19.02,48,36.34,5,1
8818,30,144650,Unemployed,615,6197,19.1,33,28.97,3,1
8819,31,33432,Employed,629,33281,17.41,15,46.33,7,0
8820,41,87058,Employed,431,25883,28.15,30,29.63,6,0
8821,51,78175,Unemployed,443,16001,28.14,27,37.78,4,1
8822,61,53329,Employed,546,34327,4.09,16,51.03,9,1
8823,43,163400,Employed,362,7002,16.65,45,36.37,0,0
8824,38,185319,Self-Employed,802,5008,18.27,50,31.87,1,0
8825,45,26677,Unemployed,535,35163,27.99,43,16.61,2,1
8826,65,70357,Employed,696,45416,4.88,15,37.97,0,0
8827,53,75812,Employed,422,26713,24.31,23,14.96,5,1
8828,57,61616,Employed,569,38140,20.35,52,15.24,9,0
8829,19,65534,Self-Employed,307,40533,22.78,10,32.56,7,0
8830,59,84162,Self-Employed,641,16431,10.88,16,35.97,1,0
8831,26,64711,Employed,614,15326,23.16,32,47.33,1,0
8832,40,173877,Employed,635,37248,10.63,58,32.83,0,0
8833,32,115980,Unemployed,555,48118,21.24,32,41.07,7,1
8834,30,40143,Employed,415,42001,24.25,41,55.99,0,1
8835,40,128380,Employed,688,46075,24.15,18,57.0,9,0
8836,34,167089,Employed,384,18423,17.7,52,23.2,5,1
8837,65,61423,Employed,349,34414,14.17,33,32.81,3,0
8838,19,61713,Unemployed,463,1606,9.58,7,36.56,1,0
8839,37,94310,Self-Employed,447,11332,3.9,12,32.35,3,0
8840,37,22205,Employed,435,11129,4.32,37,58.17,7,1
8841,63,73266,Employed,517,32821,14.3,11,24.52,1,1
8842,20,163414,Employed,805,31558,5.56,24,35.96,7,1
8843,72,101863,Unemployed,671,6617,6.02,20,16.29,1,0
8844,29,172272,Employed,533,26233,8.26,28,41.49,9,1
8845,57,158260,Employed,414,33575,16.0,29,26.41,3,1
8846,19,146233,Employed,488,45952,18.98,51,50.28,9,1
8847,53,22808,Employed,716,31745,21.75,53,16.52,2,0
8848,31,33851,Employed,496,34223,16.13,57,53.99,6,1
8849,33,150982,Self-Employed,849,22580,20.95,33,31.5,7,0
8850,36,166130,Employed,823,46407,26.28,29,30.37,9,0
8851,51,34620,Employed,313,27613,13.1,59,48.17,9,1
8852,61,82995,Employed,544,1922,21.58,58,25.11,4,1
8853,63,56681,Employed,601,5057,20.78,27,52.87,6,1
8854,23,84509,Employed,763,15638,20.19,47,23.87,6,0
8855,30,87703,Employed,732,33890,18.75,11,46.58,5,1
8856,53,62136,Unemployed,761,44185,22.61,52,12.79,2,0
8857,39,113699,Employed,583,47381,25.1,9,45.05,9,0
8858,35,108456,Employed,833,22511,13.59,39,23.13,3,0
8859,29,103086,Employed,667,41961,20.68,56,46.35,9,0
8860,69,187415,Unemployed,456,18553,9.71,44,51.34,8,1
8861,71,137529,Employed,762,44555,23.41,32,18.52,9,0
8862,47,38254,Unemployed,460,47679,26.77,48,18.35,4,1
8863,70,81273,Employed,473,24009,23.56,27,47.25,1,0
8864,68,137574,Employed,798,2065,16.26,52,18.5,7,1
8865,57,134847,Employed,849,19058,6.6,59,10.98,9,0
8866,24,125547,Self-Employed,635,3618,26.57,21,13.08,1,1
8867,49,32926,Employed,325,24219,24.99,37,11.3,2,0
8868,65,109527,Employed,803,23748,21.85,10,55.37,5,1
8869,36,127387,Employed,598,3096,25.99,46,53.26,6,0
8870,23,47563,Employed,736,34719,17.39,38,37.77,1,0
8871,37,181760,Employed,310,8621,29.75,50,35.62,8,1
8872,44,185202,Employed,537,18023,25.6,40,22.19,5,0
8873,70,20925,Employed,709,19249,7.42,10,34.97,7,0
8874,60,71595,Employed,633,9118,13.86,28,56.56,2,1
8875,54,150249,Employed,612,20122,7.59,51,38.51,6,0
8876,65,36321,Employed,300,28864,9.06,42,12.84,3,1
8877,24,161841,Employed,822,14795,16.53,37,11.85,6,0
8878,22,187820,Employed,387,40450,12.76,57,53.57,3,0
8879,28,191100,Employed,541,24166,27.56,19,20.85,0,0
8880,32,36151,Employed,431,22811,3.0,58,10.24,2,0
8881,20,96133,Employed,627,35719,3.28,38,47.19,1,1
8882,22,54187,Employed,410,13587,27.85,48,50.96,8,1
8883,40,63835,Employed,588,39787,9.45,10,24.32,9,1
8884,70,20059,Employed,716,17943,3.07,40,51.58,5,1
8885,54,47235,Employed,373,16713,14.82,47,50.22,4,1
8886,26,114208,Employed,407,9975,8.28,59,34.34,9,1
8887,32,87114,Employed,815,37539,4.44,46,56.93,5,0
8888,20,196438,Employed,404,7958,17.32,52,52.23,3,1
8889,46,149191,Employed,681,27442,6.78,43,11.48,9,0
8890,23,132831,Employed,376,13814,25.6,27,54.99,0,1
8891,34,141889,Unemployed,502,7647,11.16,11,37.06,8,0
8892,43,101583,Employed,800,26701,8.98,59,33.43,7,0
8893,38,52160,Self-Employed,540,28229,22.97,45,57.87,1,0
8894,25,119011,Employed,671,14495,25.91,39,24.24,8,1
8895,38,25277,Unemployed,504,9079,5.51,9,31.94,7,1
8896,74,152852,Employed,711,14976,7.09,7,19.18,7,0
8897,28,197651,Unemployed,513,16679,15.81,14,53.6,0,1
8898,55,137101,Employed,740,13891,18.94,35,13.38,1,0
8899,25,80750,Employed,830,32501,5.25,42,10.78,2,0
8900,59,76902,Employed,511,30153,13.13,24,17.59,7,1
8901,41,136849,Self-Employed,352,31967,27.24,56,41.67,3,1
8902,52,117052,Self-Employed,810,10283,26.65,14,15.87,0,1
8903,72,147894,Employed,387,12533,11.4,10,56.03,4,1
8904,31,183233,Employed,308,35511,9.14,21,43.92,5,1
8905,72,195571,Employed,382,4982,18.73,31,44.14,4,1
8906,31,182958,Employed,324,31412,5.6,12,58.63,1,1
8907,27,159872,Employed,524,35448,9.3,7,12.87,7,0
8908,29,69460,Self-Employed,796,17475,7.5,19,42.64,3,0
8909,55,149424,Employed,729,37787,8.61,36,54.96,7,0
8910,61,90975,Employed,727,6769,8.8,27,40.84,7,1
8911,72,153436,Employed,493,43478,19.94,38,33.01,4,0
8912,63,36568,Employed,417,26015,16.18,45,11.15,1,0
8913,51,189164,Employed,377,27361,26.28,54,18.56,9,0
8914,58,82679,Employed,451,42398,22.86,36,56.04,6,1
8915,27,85781,Employed,355,40542,16.47,24,58.93,1,1
8916,34,28430,Employed,656,6316,11.3,11,34.61,4,1
8917,34,58692,Employed,558,22858,25.46,51,54.93,2,1
8918,20,50086,Employed,834,41149,5.15,45,33.92,2,1
8919,48,69671,Unemployed,705,43090,21.39,48,17.96,0,0
8920,68,164973,Employed,414,9820,6.05,51,14.27,0,0
8921,18,23907,Unemployed,773,20400,17.39,15,51.64,3,0
8922,29,48604,Employed,633,40843,27.34,54,56.9,8,0
8923,56,57869,Employed,608,4080,9.43,17,30.49,4,1
8924,21,165609,Employed,630,38005,5.12,31,16.34,8,0
8925,59,163573,Employed,843,31229,12.17,9,52.34,9,0
8926,30,139261,Unemployed,803,45815,15.91,56,27.15,5,1
8927,51,188443,Employed,387,37520,22.57,54,34.36,5,1
8928,59,134639,Employed,302,49834,3.8,10,59.66,2,0
8929,38,131690,Employed,682,12357,6.53,35,43.9,3,0
8930,39,187893,Employed,823,32644,14.09,29,46.09,6,0
8931,74,145592,Employed,447,26280,5.57,51,24.07,3,1
8932,21,26073,Employed,805,43325,28.81,44,22.85,1,0
8933,35,38101,Employed,383,15623,16.8,40,24.69,3,1
8934,22,182498,Employed,697,41627,13.18,10,39.9,3,1
8935,36,114877,Employed,483,15233,29.45,10,56.87,9,1
8936,19,27313,Employed,468,16262,20.44,13,44.27,7,1
8937,29,181845,Employed,407,2555,16.93,59,24.37,9,1
8938,34,179075,Employed,492,47931,9.51,40,42.09,9,1
8939,27,79668,Employed,513,38828,9.83,6,16.95,7,0
8940,51,111956,Employed,659,21011,12.78,7,31.35,2,1
8941,23,135087,Employed,394,21465,23.27,12,54.43,3,0
8942,25,139451,Self-Employed,842,6819,25.03,20,22.45,6,0
8943,68,112675,Employed,455,35785,8.19,19,37.91,4,0
8944,28,111634,Employed,823,39493,25.07,18,13.85,1,0
8945,74,193366,Unemployed,571,28582,11.94,49,14.38,3,0
8946,29,164654,Employed,462,35572,8.41,34,13.45,7,0
8947,26,129119,Employed,479,17006,8.26,55,20.49,1,1
8948,19,164832,Employed,522,9861,15.51,7,32.78,6,1
8949,25,91791,Unemployed,415,48614,23.71,12,55.74,1,0
8950,28,102158,Unemployed,304,39676,18.41,15,27.41,4,0
8951,70,187055,Employed,365,17516,15.55,25,41.58,9,1
8952,53,191381,Employed,826,7492,3.49,30,37.8,9,1
8953,27,49715,Employed,748,26122,18.22,31,17.27,1,0
8954,38,187487,Employed,448,23062,21.22,47,33.75,2,0
8955,37,108260,Employed,400,30677,5.65,11,17.0,2,0
8956,65,154724,Employed,566,30834,28.82,9,25.46,3,0
8957,25,46297,Employed,365,24788,5.47,13,15.04,3,1
8958,53,165100,Unemployed,649,25841,21.65,18,20.83,1,1
8959,46,164875,Employed,419,11409,17.16,42,28.59,3,0
8960,59,26307,Employed,544,2239,26.87,13,41.23,6,0
8961,29,182397,Unemployed,688,45269,14.18,45,16.89,0,0
8962,31,78616,Unemployed,586,8923,16.73,34,39.74,5,0
8963,65,182646,Employed,347,25399,17.93,32,22.13,7,1
8964,71,139828,Employed,717,35742,26.62,14,13.31,5,0
8965,67,166004,Employed,650,19865,24.59,19,55.89,7,1
8966,38,166821,Unemployed,454,31111,10.56,16,12.53,6,0
8967,39,28727,Employed,637,8107,28.79,30,52.1,2,1
